,date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
15003,06/06/2018 07:00,2.99,5.47,0.0,0.0,47.96,100.0,25200,Weekday,Wednesday,Light_Load
15004,06/06/2018 07:15,2.99,5.4,0.0,0.0,48.44,100.0,26100,Weekday,Wednesday,Light_Load
15005,06/06/2018 07:30,3.2,5.36,0.0,0.0,51.26,100.0,27000,Weekday,Wednesday,Light_Load
15006,06/06/2018 07:45,3.46,5.4,0.0,0.0,53.95,100.0,27900,Weekday,Wednesday,Light_Load
15007,06/06/2018 08:00,7.2,9.29,0.0,0.0,61.26,100.0,28800,Weekday,Wednesday,Light_Load
15008,06/06/2018 08:15,69.8,53.75,0.0,0.03,79.23,100.0,29700,Weekday,Wednesday,Light_Load
15009,06/06/2018 08:30,94.9,70.74,0.0,0.04,80.18,100.0,30600,Weekday,Wednesday,Light_Load
15010,06/06/2018 08:45,102.6,77.65,0.0,0.05,79.74,100.0,31500,Weekday,Wednesday,Light_Load
15011,06/06/2018 09:00,110.56,56.7,0.0,0.05,88.98,100.0,32400,Weekday,Wednesday,Light_Load
15012,06/06/2018 09:15,90.61,42.08,0.0,0.04,90.7,100.0,33300,Weekday,Wednesday,Medium_Load
15013,06/06/2018 09:30,102.38,40.93,0.0,0.05,92.85,100.0,34200,Weekday,Wednesday,Medium_Load
15014,06/06/2018 09:45,122.04,54.18,0.0,0.06,91.4,100.0,35100,Weekday,Wednesday,Medium_Load
15015,06/06/2018 10:00,55.4,24.12,0.0,0.03,91.69,100.0,36000,Weekday,Wednesday,Medium_Load
15016,06/06/2018 10:15,42.12,17.32,0.0,0.02,92.49,100.0,36900,Weekday,Wednesday,Maximum_Load
15017,06/06/2018 10:30,43.16,18.83,0.0,0.02,91.66,100.0,37800,Weekday,Wednesday,Maximum_Load
15018,06/06/2018 10:45,39.38,14.36,0.0,0.02,93.95,100.0,38700,Weekday,Wednesday,Maximum_Load
15019,06/06/2018 11:00,40.97,15.8,0.0,0.02,93.3,100.0,39600,Weekday,Wednesday,Maximum_Load
15020,06/06/2018 11:15,56.23,42.95,0.0,0.03,79.47,100.0,40500,Weekday,Wednesday,Maximum_Load
15021,06/06/2018 11:30,39.13,30.31,0.0,0.02,79.06,100.0,41400,Weekday,Wednesday,Maximum_Load
15022,06/06/2018 11:45,45.29,39.42,0.0,0.02,75.43,100.0,42300,Weekday,Wednesday,Maximum_Load
15023,06/06/2018 12:00,42.16,31.93,0.0,0.02,79.72,100.0,43200,Weekday,Wednesday,Maximum_Load
15024,06/06/2018 12:15,7.06,1.22,17.5,0.0,98.54,37.41,44100,Weekday,Wednesday,Medium_Load
15025,06/06/2018 12:30,5.36,0.0,23.98,0.0,100.0,21.81,45000,Weekday,Wednesday,Medium_Load
15026,06/06/2018 12:45,5.33,0.0,23.69,0.0,100.0,21.95,45900,Weekday,Wednesday,Medium_Load
15027,06/06/2018 13:00,4.79,0.0,19.26,0.0,100.0,24.13,46800,Weekday,Wednesday,Medium_Load
15028,06/06/2018 13:15,28.98,9.94,5.0,0.01,94.59,98.54,47700,Weekday,Wednesday,Maximum_Load
15029,06/06/2018 13:30,52.88,34.78,0.0,0.02,83.55,100.0,48600,Weekday,Wednesday,Maximum_Load
15030,06/06/2018 13:45,56.99,27.9,0.0,0.03,89.81,100.0,49500,Weekday,Wednesday,Maximum_Load
15031,06/06/2018 14:00,115.56,58.57,0.0,0.05,89.2,100.0,50400,Weekday,Wednesday,Maximum_Load
15032,06/06/2018 14:15,88.7,43.88,0.0,0.04,89.63,100.0,51300,Weekday,Wednesday,Maximum_Load
15033,06/06/2018 14:30,81.32,30.2,0.0,0.04,93.74,100.0,52200,Weekday,Wednesday,Maximum_Load
15034,06/06/2018 14:45,78.88,29.63,0.0,0.04,93.61,100.0,53100,Weekday,Wednesday,Maximum_Load
15035,06/06/2018 15:00,110.74,57.56,0.0,0.05,88.73,100.0,54000,Weekday,Wednesday,Maximum_Load
15036,06/06/2018 15:15,123.62,67.54,0.0,0.06,87.76,100.0,54900,Weekday,Wednesday,Maximum_Load
15037,06/06/2018 15:30,85.54,37.19,0.0,0.04,91.71,100.0,55800,Weekday,Wednesday,Maximum_Load
15038,06/06/2018 15:45,95.26,46.94,0.0,0.04,89.7,100.0,56700,Weekday,Wednesday,Maximum_Load
15039,06/06/2018 16:00,56.16,31.54,0.0,0.03,87.19,100.0,57600,Weekday,Wednesday,Maximum_Load
15040,06/06/2018 16:15,50.4,27.32,0.0,0.02,87.91,100.0,58500,Weekday,Wednesday,Maximum_Load
15041,06/06/2018 16:30,111.49,62.64,0.0,0.05,87.18,100.0,59400,Weekday,Wednesday,Maximum_Load
15042,06/06/2018 16:45,126.0,69.16,0.0,0.06,87.66,100.0,60300,Weekday,Wednesday,Maximum_Load
15043,06/06/2018 17:00,115.7,61.42,0.0,0.05,88.33,100.0,61200,Weekday,Wednesday,Maximum_Load
15044,06/06/2018 17:15,88.99,39.53,0.0,0.04,91.39,100.0,62100,Weekday,Wednesday,Medium_Load
15045,06/06/2018 17:30,92.45,32.04,0.0,0.04,94.49,100.0,63000,Weekday,Wednesday,Medium_Load
15046,06/06/2018 17:45,127.48,53.96,0.0,0.06,92.09,100.0,63900,Weekday,Wednesday,Medium_Load
15047,06/06/2018 18:00,37.73,10.04,5.29,0.02,96.64,99.03,64800,Weekday,Wednesday,Medium_Load
15048,06/06/2018 18:15,4.14,0.0,5.54,0.0,100.0,59.86,65700,Weekday,Wednesday,Medium_Load
15049,06/06/2018 18:30,3.85,0.0,4.46,0.0,100.0,65.34,66600,Weekday,Wednesday,Medium_Load
15050,06/06/2018 18:45,3.85,0.0,14.15,0.0,100.0,26.25,67500,Weekday,Wednesday,Medium_Load
15051,06/06/2018 19:00,3.85,0.0,18.97,0.0,100.0,19.89,68400,Weekday,Wednesday,Medium_Load
15052,06/06/2018 19:15,3.82,0.0,17.96,0.0,100.0,20.8,69300,Weekday,Wednesday,Medium_Load
15053,06/06/2018 19:30,3.89,0.0,16.92,0.0,100.0,22.41,70200,Weekday,Wednesday,Medium_Load
15054,06/06/2018 19:45,3.78,0.0,19.8,0.0,100.0,18.75,71100,Weekday,Wednesday,Medium_Load
15055,06/06/2018 20:00,3.82,0.0,20.48,0.0,100.0,18.34,72000,Weekday,Wednesday,Medium_Load
15056,06/06/2018 20:15,3.78,0.0,20.48,0.0,100.0,18.15,72900,Weekday,Wednesday,Medium_Load
15057,06/06/2018 20:30,3.71,0.0,19.33,0.0,100.0,18.85,73800,Weekday,Wednesday,Medium_Load
15058,06/06/2018 20:45,4.68,0.0,23.22,0.0,100.0,19.76,74700,Weekday,Wednesday,Medium_Load
15059,06/06/2018 21:00,4.64,0.0,23.51,0.0,100.0,19.36,75600,Weekday,Wednesday,Medium_Load
15060,06/06/2018 21:15,3.74,0.0,17.5,0.0,100.0,20.9,76500,Weekday,Wednesday,Medium_Load
15061,06/06/2018 21:30,3.78,0.0,18.68,0.0,100.0,19.83,77400,Weekday,Wednesday,Medium_Load
15062,06/06/2018 21:45,3.82,0.0,17.42,0.0,100.0,21.42,78300,Weekday,Wednesday,Medium_Load
15063,06/06/2018 22:00,3.82,0.0,16.6,0.0,100.0,22.43,79200,Weekday,Wednesday,Medium_Load
15064,06/06/2018 22:15,3.71,2.02,9.18,0.0,87.83,37.47,80100,Weekday,Wednesday,Medium_Load
15065,06/06/2018 22:30,3.56,5.33,0.0,0.0,55.54,100.0,81000,Weekday,Wednesday,Medium_Load
15066,06/06/2018 22:45,3.56,5.44,0.0,0.0,54.76,100.0,81900,Weekday,Wednesday,Medium_Load
15067,06/06/2018 23:00,2.99,5.72,0.0,0.0,46.33,100.0,82800,Weekday,Wednesday,Medium_Load
15068,06/06/2018 23:15,2.99,5.47,0.0,0.0,47.96,100.0,83700,Weekday,Wednesday,Light_Load
15069,06/06/2018 23:30,2.95,5.47,0.0,0.0,47.47,100.0,84600,Weekday,Wednesday,Light_Load
15070,06/06/2018 23:45,3.02,5.4,0.0,0.0,48.81,100.0,85500,Weekday,Wednesday,Light_Load
15071,06/06/2018 00:00,2.99,5.58,0.0,0.0,47.23,100.0,0,Weekday,Wednesday,Light_Load
15072,07/06/2018 00:15,3.02,5.8,0.0,0.0,46.18,100.0,900,Weekday,Thursday,Light_Load
15073,07/06/2018 00:30,2.99,5.76,0.0,0.0,46.07,100.0,1800,Weekday,Thursday,Light_Load
15074,07/06/2018 00:45,2.99,5.76,0.0,0.0,46.07,100.0,2700,Weekday,Thursday,Light_Load
15075,07/06/2018 01:00,2.95,5.58,0.0,0.0,46.74,100.0,3600,Weekday,Thursday,Light_Load
15076,07/06/2018 01:15,2.99,5.4,0.0,0.0,48.44,100.0,4500,Weekday,Thursday,Light_Load
15077,07/06/2018 01:30,2.99,5.54,0.0,0.0,47.5,100.0,5400,Weekday,Thursday,Light_Load
15078,07/06/2018 01:45,3.49,5.76,0.0,0.0,51.82,100.0,6300,Weekday,Thursday,Light_Load
15079,07/06/2018 02:00,3.35,5.76,0.0,0.0,50.28,100.0,7200,Weekday,Thursday,Light_Load
15080,07/06/2018 02:15,3.31,5.4,0.0,0.0,52.26,100.0,8100,Weekday,Thursday,Light_Load
15081,07/06/2018 02:30,3.31,5.44,0.0,0.0,51.98,100.0,9000,Weekday,Thursday,Light_Load
15082,07/06/2018 02:45,3.06,5.72,0.0,0.0,47.17,100.0,9900,Weekday,Thursday,Light_Load
15083,07/06/2018 03:00,3.02,5.69,0.0,0.0,46.88,100.0,10800,Weekday,Thursday,Light_Load
15084,07/06/2018 03:15,2.99,5.62,0.0,0.0,46.97,100.0,11700,Weekday,Thursday,Light_Load
15085,07/06/2018 03:30,2.95,5.72,0.0,0.0,45.84,100.0,12600,Weekday,Thursday,Light_Load
15086,07/06/2018 03:45,2.99,5.65,0.0,0.0,46.77,100.0,13500,Weekday,Thursday,Light_Load
15087,07/06/2018 04:00,3.02,5.69,0.0,0.0,46.88,100.0,14400,Weekday,Thursday,Light_Load
15088,07/06/2018 04:15,3.02,5.65,0.0,0.0,47.14,100.0,15300,Weekday,Thursday,Light_Load
15089,07/06/2018 04:30,2.95,5.62,0.0,0.0,46.48,100.0,16200,Weekday,Thursday,Light_Load
15090,07/06/2018 04:45,2.99,5.54,0.0,0.0,47.5,100.0,17100,Weekday,Thursday,Light_Load
15091,07/06/2018 05:00,2.95,5.8,0.0,0.0,45.34,100.0,18000,Weekday,Thursday,Light_Load
15092,07/06/2018 05:15,2.99,5.98,0.0,0.0,44.72,100.0,18900,Weekday,Thursday,Light_Load
15093,07/06/2018 05:30,3.02,5.94,0.0,0.0,45.32,100.0,19800,Weekday,Thursday,Light_Load
15094,07/06/2018 05:45,2.99,5.87,0.0,0.0,45.39,100.0,20700,Weekday,Thursday,Light_Load
15095,07/06/2018 06:00,2.95,5.8,0.0,0.0,45.34,100.0,21600,Weekday,Thursday,Light_Load
15096,07/06/2018 06:15,2.95,5.94,0.0,0.0,44.48,100.0,22500,Weekday,Thursday,Light_Load
15097,07/06/2018 06:30,3.46,5.51,0.0,0.0,53.18,100.0,23400,Weekday,Thursday,Light_Load
15098,07/06/2018 06:45,3.53,5.72,0.0,0.0,52.52,100.0,24300,Weekday,Thursday,Light_Load
15099,07/06/2018 07:00,3.49,5.9,0.0,0.0,50.91,100.0,25200,Weekday,Thursday,Light_Load
15100,07/06/2018 07:15,3.02,5.58,0.0,0.0,47.6,100.0,26100,Weekday,Thursday,Light_Load
15101,07/06/2018 07:30,3.06,5.65,0.0,0.0,47.62,100.0,27000,Weekday,Thursday,Light_Load
15102,07/06/2018 07:45,3.24,5.33,0.0,0.0,51.94,100.0,27900,Weekday,Thursday,Light_Load
15103,07/06/2018 08:00,3.92,6.16,0.0,0.0,53.69,100.0,28800,Weekday,Thursday,Light_Load
15104,07/06/2018 08:15,78.26,57.64,0.0,0.04,80.52,100.0,29700,Weekday,Thursday,Light_Load
15105,07/06/2018 08:30,105.73,74.16,0.0,0.05,81.87,100.0,30600,Weekday,Thursday,Light_Load
15106,07/06/2018 08:45,104.69,84.96,0.0,0.05,77.65,100.0,31500,Weekday,Thursday,Light_Load
15107,07/06/2018 09:00,95.22,45.47,0.0,0.04,90.24,100.0,32400,Weekday,Thursday,Light_Load
15108,07/06/2018 09:15,105.48,44.32,0.0,0.05,92.19,100.0,33300,Weekday,Thursday,Medium_Load
15109,07/06/2018 09:30,67.14,30.46,0.0,0.03,91.07,100.0,34200,Weekday,Thursday,Medium_Load
15110,07/06/2018 09:45,62.86,32.72,0.0,0.03,88.7,100.0,35100,Weekday,Thursday,Medium_Load
15111,07/06/2018 10:00,40.68,12.74,0.0,0.02,95.43,100.0,36000,Weekday,Thursday,Medium_Load
15112,07/06/2018 10:15,45.83,18.47,0.0,0.02,92.75,100.0,36900,Weekday,Thursday,Maximum_Load
15113,07/06/2018 10:30,47.05,18.54,0.0,0.02,93.04,100.0,37800,Weekday,Thursday,Maximum_Load
15114,07/06/2018 10:45,49.43,20.38,0.0,0.02,92.45,100.0,38700,Weekday,Thursday,Maximum_Load
15115,07/06/2018 11:00,59.29,27.18,0.0,0.03,90.9,100.0,39600,Weekday,Thursday,Maximum_Load
15116,07/06/2018 11:15,56.84,39.42,0.0,0.03,82.17,100.0,40500,Weekday,Thursday,Maximum_Load
15117,07/06/2018 11:30,45.9,39.64,0.0,0.02,75.68,100.0,41400,Weekday,Thursday,Maximum_Load
15118,07/06/2018 11:45,48.46,43.96,0.0,0.02,74.07,100.0,42300,Weekday,Thursday,Maximum_Load
15119,07/06/2018 12:00,46.73,37.8,0.0,0.02,77.75,100.0,43200,Weekday,Thursday,Maximum_Load
15120,07/06/2018 12:15,5.94,0.86,12.85,0.0,98.97,41.96,44100,Weekday,Thursday,Medium_Load
15121,07/06/2018 12:30,5.08,0.0,25.81,0.0,100.0,19.31,45000,Weekday,Thursday,Medium_Load
15122,07/06/2018 12:45,5.11,0.0,25.09,0.0,100.0,19.96,45900,Weekday,Thursday,Medium_Load
15123,07/06/2018 13:00,5.11,0.0,25.2,0.0,100.0,19.87,46800,Weekday,Thursday,Medium_Load
15124,07/06/2018 13:15,42.41,18.68,5.69,0.02,91.52,99.11,47700,Weekday,Thursday,Maximum_Load
15125,07/06/2018 13:30,70.7,40.64,0.0,0.03,86.7,100.0,48600,Weekday,Thursday,Maximum_Load
15126,07/06/2018 13:45,76.25,36.9,0.0,0.03,90.01,100.0,49500,Weekday,Thursday,Maximum_Load
15127,07/06/2018 14:00,92.59,48.71,0.0,0.04,88.5,100.0,50400,Weekday,Thursday,Maximum_Load
15128,07/06/2018 14:15,86.36,39.2,0.0,0.04,91.06,100.0,51300,Weekday,Thursday,Maximum_Load
15129,07/06/2018 14:30,83.12,37.94,0.0,0.04,90.97,100.0,52200,Weekday,Thursday,Maximum_Load
15130,07/06/2018 14:45,82.69,36.72,0.0,0.04,91.39,100.0,53100,Weekday,Thursday,Maximum_Load
15131,07/06/2018 15:00,84.28,34.2,0.0,0.04,92.66,100.0,54000,Weekday,Thursday,Maximum_Load
15132,07/06/2018 15:15,106.27,49.86,0.0,0.05,90.53,100.0,54900,Weekday,Thursday,Maximum_Load
15133,07/06/2018 15:30,112.5,53.68,0.0,0.05,90.25,100.0,55800,Weekday,Thursday,Maximum_Load
15134,07/06/2018 15:45,78.05,38.34,0.0,0.04,89.76,100.0,56700,Weekday,Thursday,Maximum_Load
15135,07/06/2018 16:00,40.46,11.34,0.0,0.02,96.29,100.0,57600,Weekday,Thursday,Maximum_Load
15136,07/06/2018 16:15,38.59,8.06,0.0,0.02,97.89,100.0,58500,Weekday,Thursday,Maximum_Load
15137,07/06/2018 16:30,58.54,29.23,0.0,0.03,89.47,100.0,59400,Weekday,Thursday,Maximum_Load
15138,07/06/2018 16:45,47.95,16.24,0.0,0.02,94.72,100.0,60300,Weekday,Thursday,Maximum_Load
15139,07/06/2018 17:00,51.73,24.48,0.0,0.02,90.39,100.0,61200,Weekday,Thursday,Maximum_Load
15140,07/06/2018 17:15,45.65,18.54,0.0,0.02,92.65,100.0,62100,Weekday,Thursday,Medium_Load
15141,07/06/2018 17:30,45.94,19.8,0.07,0.02,91.83,100.0,63000,Weekday,Thursday,Medium_Load
15142,07/06/2018 17:45,30.46,0.22,5.65,0.01,100.0,98.32,63900,Weekday,Thursday,Medium_Load
15143,07/06/2018 18:00,29.84,0.0,7.45,0.01,100.0,97.02,64800,Weekday,Thursday,Medium_Load
15144,07/06/2018 18:15,38.77,22.97,0.54,0.02,86.03,99.99,65700,Weekday,Thursday,Medium_Load
15145,07/06/2018 18:30,55.8,43.06,0.0,0.03,79.17,100.0,66600,Weekday,Thursday,Medium_Load
15146,07/06/2018 18:45,57.02,34.31,0.0,0.03,85.68,100.0,67500,Weekday,Thursday,Medium_Load
15147,07/06/2018 19:00,40.97,14.98,0.0,0.02,93.92,100.0,68400,Weekday,Thursday,Medium_Load
15148,07/06/2018 19:15,41.29,14.83,0.0,0.02,94.11,100.0,69300,Weekday,Thursday,Medium_Load
15149,07/06/2018 19:30,61.96,34.16,0.0,0.03,87.57,100.0,70200,Weekday,Thursday,Medium_Load
15150,07/06/2018 19:45,48.96,24.77,0.0,0.02,89.23,100.0,71100,Weekday,Thursday,Medium_Load
15151,07/06/2018 20:00,49.03,25.13,0.0,0.02,88.99,100.0,72000,Weekday,Thursday,Medium_Load
15152,07/06/2018 20:15,52.42,25.99,0.0,0.02,89.59,100.0,72900,Weekday,Thursday,Medium_Load
15153,07/06/2018 20:30,68.33,36.14,0.0,0.03,88.4,100.0,73800,Weekday,Thursday,Medium_Load
15154,07/06/2018 20:45,40.03,9.0,0.04,0.02,97.56,100.0,74700,Weekday,Thursday,Medium_Load
15155,07/06/2018 21:00,14.72,0.65,16.42,0.01,99.9,66.75,75600,Weekday,Thursday,Medium_Load
15156,07/06/2018 21:15,6.73,0.0,22.86,0.0,100.0,28.24,76500,Weekday,Thursday,Medium_Load
15157,07/06/2018 21:30,3.74,0.0,24.84,0.0,100.0,14.89,77400,Weekday,Thursday,Medium_Load
15158,07/06/2018 21:45,3.67,0.0,22.36,0.0,100.0,16.2,78300,Weekday,Thursday,Medium_Load
15159,07/06/2018 22:00,3.67,0.0,20.99,0.0,100.0,17.22,79200,Weekday,Thursday,Medium_Load
15160,07/06/2018 22:15,3.53,1.84,10.3,0.0,88.68,32.42,80100,Weekday,Thursday,Medium_Load
15161,07/06/2018 22:30,3.38,4.75,0.0,0.0,57.98,100.0,81000,Weekday,Thursday,Medium_Load
15162,07/06/2018 22:45,3.42,4.82,0.0,0.0,57.87,100.0,81900,Weekday,Thursday,Medium_Load
15163,07/06/2018 23:00,3.42,4.86,0.0,0.0,57.55,100.0,82800,Weekday,Thursday,Medium_Load
15164,07/06/2018 23:15,3.35,4.64,0.0,0.0,58.54,100.0,83700,Weekday,Thursday,Light_Load
15165,07/06/2018 23:30,3.35,4.43,0.0,0.0,60.32,100.0,84600,Weekday,Thursday,Light_Load
15166,07/06/2018 23:45,3.35,4.57,0.0,0.0,59.12,100.0,85500,Weekday,Thursday,Light_Load
15167,07/06/2018 00:00,3.42,4.68,0.0,0.0,59.0,100.0,0,Weekday,Thursday,Light_Load
15168,08/06/2018 00:15,3.35,4.75,0.0,0.0,57.63,100.0,900,Weekday,Friday,Light_Load
15169,08/06/2018 00:30,3.42,5.04,0.0,0.0,56.15,100.0,1800,Weekday,Friday,Light_Load
15170,08/06/2018 00:45,3.42,4.97,0.0,0.0,56.69,100.0,2700,Weekday,Friday,Light_Load
15171,08/06/2018 01:00,3.49,5.51,0.0,0.0,53.51,100.0,3600,Weekday,Friday,Light_Load
15172,08/06/2018 01:15,3.28,5.76,0.0,0.0,49.48,100.0,4500,Weekday,Friday,Light_Load
15173,08/06/2018 01:30,2.84,5.47,0.0,0.0,46.08,100.0,5400,Weekday,Friday,Light_Load
15174,08/06/2018 01:45,2.92,5.54,0.0,0.0,46.63,100.0,6300,Weekday,Friday,Light_Load
15175,08/06/2018 02:00,2.88,5.58,0.0,0.0,45.86,100.0,7200,Weekday,Friday,Light_Load
15176,08/06/2018 02:15,2.92,5.98,0.0,0.0,43.88,100.0,8100,Weekday,Friday,Light_Load
15177,08/06/2018 02:30,2.88,5.83,0.0,0.0,44.29,100.0,9000,Weekday,Friday,Light_Load
15178,08/06/2018 02:45,2.84,5.62,0.0,0.0,45.1,100.0,9900,Weekday,Friday,Light_Load
15179,08/06/2018 03:00,2.84,5.58,0.0,0.0,45.36,100.0,10800,Weekday,Friday,Light_Load
15180,08/06/2018 03:15,2.92,5.58,0.0,0.0,46.37,100.0,11700,Weekday,Friday,Light_Load
15181,08/06/2018 03:30,2.84,5.72,0.0,0.0,44.47,100.0,12600,Weekday,Friday,Light_Load
15182,08/06/2018 03:45,2.92,5.94,0.0,0.0,44.12,100.0,13500,Weekday,Friday,Light_Load
15183,08/06/2018 04:00,2.88,5.8,0.0,0.0,44.47,100.0,14400,Weekday,Friday,Light_Load
15184,08/06/2018 04:15,2.84,5.76,0.0,0.0,44.22,100.0,15300,Weekday,Friday,Light_Load
15185,08/06/2018 04:30,2.95,5.83,0.0,0.0,45.15,100.0,16200,Weekday,Friday,Light_Load
15186,08/06/2018 04:45,2.99,5.98,0.0,0.0,44.72,100.0,17100,Weekday,Friday,Light_Load
15187,08/06/2018 05:00,3.31,5.72,0.0,0.0,50.09,100.0,18000,Weekday,Friday,Light_Load
15188,08/06/2018 05:15,3.06,5.87,0.0,0.0,46.23,100.0,18900,Weekday,Friday,Light_Load
15189,08/06/2018 05:30,3.46,6.48,0.0,0.0,47.1,100.0,19800,Weekday,Friday,Light_Load
15190,08/06/2018 05:45,3.1,6.37,0.0,0.0,43.76,100.0,20700,Weekday,Friday,Light_Load
15191,08/06/2018 06:00,2.88,6.26,0.0,0.0,41.8,100.0,21600,Weekday,Friday,Light_Load
15192,08/06/2018 06:15,2.95,6.26,0.0,0.0,42.63,100.0,22500,Weekday,Friday,Light_Load
15193,08/06/2018 06:30,2.88,6.16,0.0,0.0,42.35,100.0,23400,Weekday,Friday,Light_Load
15194,08/06/2018 06:45,2.88,6.19,0.0,0.0,42.18,100.0,24300,Weekday,Friday,Light_Load
15195,08/06/2018 07:00,3.2,6.12,0.0,0.0,46.34,100.0,25200,Weekday,Friday,Light_Load
15196,08/06/2018 07:15,3.35,6.01,0.0,0.0,48.69,100.0,26100,Weekday,Friday,Light_Load
15197,08/06/2018 07:30,3.46,6.12,0.0,0.0,49.22,100.0,27000,Weekday,Friday,Light_Load
15198,08/06/2018 07:45,3.35,5.87,0.0,0.0,49.57,100.0,27900,Weekday,Friday,Light_Load
15199,08/06/2018 08:00,3.35,5.69,0.0,0.0,50.74,100.0,28800,Weekday,Friday,Light_Load
15200,08/06/2018 08:15,33.44,36.83,0.0,0.02,67.22,100.0,29700,Weekday,Friday,Light_Load
15201,08/06/2018 08:30,56.92,57.92,0.0,0.03,70.09,100.0,30600,Weekday,Friday,Light_Load
15202,08/06/2018 08:45,60.62,68.47,0.0,0.03,66.29,100.0,31500,Weekday,Friday,Light_Load
15203,08/06/2018 09:00,55.12,37.69,0.0,0.03,82.55,100.0,32400,Weekday,Friday,Light_Load
15204,08/06/2018 09:15,48.02,23.08,0.0,0.02,90.13,100.0,33300,Weekday,Friday,Medium_Load
15205,08/06/2018 09:30,45.79,23.11,0.0,0.02,89.27,100.0,34200,Weekday,Friday,Medium_Load
15206,08/06/2018 09:45,50.98,23.87,0.0,0.02,90.56,100.0,35100,Weekday,Friday,Medium_Load
15207,08/06/2018 10:00,41.18,18.04,0.0,0.02,91.6,100.0,36000,Weekday,Friday,Medium_Load
15208,08/06/2018 10:15,39.53,15.62,0.0,0.02,93.0,100.0,36900,Weekday,Friday,Maximum_Load
15209,08/06/2018 10:30,45.18,22.54,0.0,0.02,89.48,100.0,37800,Weekday,Friday,Maximum_Load
15210,08/06/2018 10:45,63.18,35.35,0.0,0.03,87.27,100.0,38700,Weekday,Friday,Maximum_Load
15211,08/06/2018 11:00,54.83,27.54,0.0,0.03,89.36,100.0,39600,Weekday,Friday,Maximum_Load
15212,08/06/2018 11:15,63.54,52.27,0.0,0.03,77.23,100.0,40500,Weekday,Friday,Maximum_Load
15213,08/06/2018 11:30,54.07,41.18,0.0,0.02,79.55,100.0,41400,Weekday,Friday,Maximum_Load
15214,08/06/2018 11:45,48.38,40.21,0.0,0.02,76.91,100.0,42300,Weekday,Friday,Maximum_Load
15215,08/06/2018 12:00,46.48,39.71,0.0,0.02,76.03,100.0,43200,Weekday,Friday,Maximum_Load
15216,08/06/2018 12:15,8.82,1.91,12.85,0.0,97.73,56.59,44100,Weekday,Friday,Medium_Load
15217,08/06/2018 12:30,4.46,0.0,16.49,0.0,100.0,26.11,45000,Weekday,Friday,Medium_Load
15218,08/06/2018 12:45,4.75,0.0,18.43,0.0,100.0,24.96,45900,Weekday,Friday,Medium_Load
15219,08/06/2018 13:00,5.58,0.0,24.77,0.0,100.0,21.98,46800,Weekday,Friday,Medium_Load
15220,08/06/2018 13:15,50.26,21.67,1.94,0.02,91.83,99.93,47700,Weekday,Friday,Maximum_Load
15221,08/06/2018 13:30,52.74,27.68,0.0,0.02,88.55,100.0,48600,Weekday,Friday,Maximum_Load
15222,08/06/2018 13:45,42.16,16.31,0.0,0.02,93.26,100.0,49500,Weekday,Friday,Maximum_Load
15223,08/06/2018 14:00,39.64,13.1,0.0,0.02,94.95,100.0,50400,Weekday,Friday,Maximum_Load
15224,08/06/2018 14:15,48.49,20.48,0.0,0.02,92.12,100.0,51300,Weekday,Friday,Maximum_Load
15225,08/06/2018 14:30,50.04,23.29,0.0,0.02,90.66,100.0,52200,Weekday,Friday,Maximum_Load
15226,08/06/2018 14:45,53.89,26.53,0.0,0.02,89.72,100.0,53100,Weekday,Friday,Maximum_Load
15227,08/06/2018 15:00,53.39,26.32,0.0,0.02,89.69,100.0,54000,Weekday,Friday,Maximum_Load
15228,08/06/2018 15:15,40.5,15.73,0.0,0.02,93.22,100.0,54900,Weekday,Friday,Maximum_Load
15229,08/06/2018 15:30,47.7,20.7,0.0,0.02,91.73,100.0,55800,Weekday,Friday,Maximum_Load
15230,08/06/2018 15:45,54.0,26.57,0.0,0.02,89.73,100.0,56700,Weekday,Friday,Maximum_Load
15231,08/06/2018 16:00,45.79,21.71,0.0,0.02,90.36,100.0,57600,Weekday,Friday,Maximum_Load
15232,08/06/2018 16:15,52.49,24.55,0.0,0.02,90.58,100.0,58500,Weekday,Friday,Maximum_Load
15233,08/06/2018 16:30,44.24,11.56,0.0,0.02,96.75,100.0,59400,Weekday,Friday,Maximum_Load
15234,08/06/2018 16:45,35.71,4.07,0.07,0.02,99.36,100.0,60300,Weekday,Friday,Maximum_Load
15235,08/06/2018 17:00,46.73,11.48,0.07,0.02,97.11,100.0,61200,Weekday,Friday,Maximum_Load
15236,08/06/2018 17:15,46.91,12.46,0.0,0.02,96.65,100.0,62100,Weekday,Friday,Medium_Load
15237,08/06/2018 17:30,33.73,3.24,1.69,0.02,99.54,99.87,63000,Weekday,Friday,Medium_Load
15238,08/06/2018 17:45,27.9,0.0,7.56,0.01,100.0,96.52,63900,Weekday,Friday,Medium_Load
15239,08/06/2018 18:00,28.94,0.0,7.56,0.01,100.0,96.75,64800,Weekday,Friday,Medium_Load
15240,08/06/2018 18:15,31.07,15.62,0.5,0.01,89.34,99.99,65700,Weekday,Friday,Medium_Load
15241,08/06/2018 18:30,33.84,21.64,0.0,0.02,84.25,100.0,66600,Weekday,Friday,Medium_Load
